Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:57:13.436;0.00s;195;2025-11-10 07:57:13.436;--
arrival;10/11/2025, 07:57:14.336;0.00s;196;2025-11-10 07:57:14.336;--
arrival;10/11/2025, 07:57:15.217;0.00s;197;2025-11-10 07:57:15.217;--
arrival;10/11/2025, 07:57:15.844;0.00s;198;2025-11-10 07:57:15.844;--
arrival;10/11/2025, 07:57:22.773;0.00s;199;2025-11-10 07:57:22.773;--
arrival;10/11/2025, 07:57:37.945;0.00s;200;2025-11-10 07:57:37.945;--
arrival;10/11/2025, 07:57:42.905;0.00s;201;2025-11-10 07:57:42.905;--
arrival;10/11/2025, 07:57:43.964;0.00s;202;2025-11-10 07:57:43.964;--
arrival;10/11/2025, 07:57:44.580;0.00s;203;2025-11-10 07:57:44.580;--
arrival;10/11/2025, 07:57:45.533;0.00s;204;2025-11-10 07:57:45.533;--
arrival;10/11/2025, 07:57:58.522;0.00s;205;2025-11-10 07:57:58.522;--
arrival;10/11/2025, 07:58:09.776;0.00s;206;2025-11-10 07:58:09.776;--
arrival;10/11/2025, 07:58:20.857;0.00s;207;2025-11-10 07:58:20.857;--
arrival;10/11/2025, 07:58:34.590;0.00s;208;2025-11-10 07:58:34.590;--
arrival;10/11/2025, 07:59:04.581;0.00s;209;2025-11-10 07:59:04.581;--
arrival;10/11/2025, 07:59:07.772;0.00s;210;2025-11-10 07:59:07.772;--
arrival;10/11/2025, 07:59:08.980;0.00s;211;2025-11-10 07:59:08.980;--
arrival;10/11/2025, 07:59:11.750;0.00s;212;2025-11-10 07:59:11.750;--
arrival;10/11/2025, 07:59:13.055;0.00s;213;2025-11-10 07:59:13.055;--
arrival;10/11/2025, 07:59:14.712;0.00s;214;2025-11-10 07:59:14.712;--
arrival;10/11/2025, 07:59:15.762;0.00s;215;2025-11-10 07:59:15.762;--
arrival;10/11/2025, 07:59:20.578;0.00s;216;2025-11-10 07:59:20.578;--
