Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:41:14.083;1.42s;219;05/11/2025, 16:41:14.083;05/11/2025, 16:41:15.498
service;05/11/2025, 16:41:16.392;1.18s;220;05/11/2025, 16:41:16.392;05/11/2025, 16:41:17.576
service;05/11/2025, 16:41:18.115;1.12s;221;05/11/2025, 16:41:18.115;05/11/2025, 16:41:19.239
service;05/11/2025, 16:41:20.403;1.07s;222;05/11/2025, 16:41:20.403;05/11/2025, 16:41:21.471
service;05/11/2025, 16:41:22.157;1.45s;223;05/11/2025, 16:41:22.157;05/11/2025, 16:41:23.603
service;05/11/2025, 16:41:24.132;1.34s;224;05/11/2025, 16:41:24.132;05/11/2025, 16:41:25.474
service;05/11/2025, 16:41:26.175;1.35s;225;05/11/2025, 16:41:26.175;05/11/2025, 16:41:27.523
service;05/11/2025, 16:41:27.812;1.23s;226;05/11/2025, 16:41:27.812;05/11/2025, 16:41:29.040
service;05/11/2025, 16:41:30.730;1.45s;227;05/11/2025, 16:41:30.730;05/11/2025, 16:41:32.179
service;05/11/2025, 16:41:32.538;1.69s;228;05/11/2025, 16:41:32.538;05/11/2025, 16:41:34.230
service;05/11/2025, 16:41:34.426;1.43s;229;05/11/2025, 16:41:34.426;05/11/2025, 16:41:35.855
service;05/11/2025, 16:41:36.526;1.88s;230;05/11/2025, 16:41:36.526;05/11/2025, 16:41:38.409
service;05/11/2025, 16:41:38.685;1.69s;231;05/11/2025, 16:41:38.685;05/11/2025, 16:41:40.377
service;05/11/2025, 16:41:40.610;1.64s;232;05/11/2025, 16:41:40.610;05/11/2025, 16:41:42.247
service;05/11/2025, 16:41:43.918;1.66s;233;05/11/2025, 16:41:43.918;05/11/2025, 16:41:45.575
service;05/11/2025, 16:41:46.069;0.93s;234;05/11/2025, 16:41:46.069;05/11/2025, 16:41:47.002
service;05/11/2025, 16:41:47.413;1.12s;235;05/11/2025, 16:41:47.413;05/11/2025, 16:41:48.531
service;05/11/2025, 16:41:49.332;1.53s;236;05/11/2025, 16:41:49.332;05/11/2025, 16:41:50.858
service;05/11/2025, 16:41:51.418;1.39s;237;05/11/2025, 16:41:51.418;05/11/2025, 16:41:52.812
